text,label
"Intro still generating buzz, mostly negative If ABC hoped to generate a little bit more buzz for Monday Night Football and quot;Desperate Housewives, quot; its risqu intro to the Dallas-Philadelphia game sure did the trick.",1
World 100m Champion Torri Edwards Banned from Games ATHENS (Reuters) - World 100 meters champion Torri Edwards will miss the Athens Olympics after her appeal against a two-year drugs ban was dismissed Tuesday.,1
Rape Inquiry Expands A third La Salle University basketball player has been charged with rape over an alleged 2003 sexual encounter with a female La Salle player.,1
"Quiet Goosen roars to victory Commotion simply isn #39;t part of his makeup, the level of Retief Goosen #39;s stoic personality fast approaching legendary proportions on the PGA Tour.",1
Newcastle United Football Club back in for Rooney? Everton Football Club have rejected an offer of 20million from Newcastle United Football Club for Wayne Rooney - although they may return with an improved offer.,1
"Wade Boggs Leads Hall of Fame Candidates (AP) AP - Wade Boggs might have to get used to a new routine Tuesday: life as a Hall of Famer. The five-time AL batting champion, known for his array of pre- and postgame rituals, is the top newcomer on the Baseball Writers' Association of America ballot, joining holdovers Ryne Sandberg and Bruce Sutter.",1
"Percival to Sign With the Tigers The free-agent closer Troy Percival and the Detroit Tigers agreed Wednesday to a two-year, \$12 million contract.",1
"Singh takes two-shot lead, Woods tied for second Fiji #39;s Vijay Singh fashioned an eight-under par 63 on Saturday to take a two-shot second-round lead on 131 in the Deutsche Bank Championship.",1
World Cup notebook: Redden skates but probably won #39;t play Saturday TORONTO (CP) - Team Canada defenceman Wade Redden had his first full practice Friday since injuring his left shoulder in last Wednesday #39;s 5-1 win over Slovakia.,1
Auburn Downplays National Title Hopes (AP) AP - There was some national championship talk going on in the locker room at Auburn's Jordan-Hare Stadium.,1
"Williams to lead scholarship drive at Maryland The University of Maryland plans to raise \$200 million for scholarships, a campaign that basketball coach Gary Williams will head and seed with \$500,000 of his own.",1
"Wolverines comeback kids again Tyler Ecker caught a short pass from Chad Henne over the middle, eluded two tackles and lumbered down the sideline for a 31-yard touchdown with 1:57 left to give the 14th-ranked Wolverines a 27-24 victory over the No.",1
Peace Rules retired; Jockey Club Gold Cup field dwindles Peace Rules has been retired after a slight injury to the colt #39;s left front leg was discovered during training for Saturday #39;s \$1 million Jockey Club Gold Cup at Belmont Park.,1
"Heavyweights at The Garden At the end of the ninth round, Holyfield nailed Donald with a sharp right and Donald went back to his stool, shaken. At the beginning of the tenth round, Holyfield attacked once again and once again Donald appeared to be on wobbly feet.",1
SINGH ON SONG YET AGAIN Vijay Singh #39;s magical season marches on after the Fijian claimed claimed his ninth win of the season last night - the most on the PGA Tour in 54 years - as he cruised to a five-stroke victory at the Chrysler Championship.,1
"#39;Escalation of success #39; is groundwork for disaster INDIANAPOLIS -- With a package of academic reforms in place, the NCAA #39;s next crusade will address what its president calls a dangerous drift toward professionalism and sports entertainment.",1
Ferguson takes swipe at Arsenal Manchester United #39;s Sir Alex Ferguson has told Arsenal they got away with quot;murder quot; for their part in the infamous match at Old Trafford last season.,1
GLAZER HOUNDED WHERE EVER HE GOES Yesterday Deutsche bank were reported to be involved in talks on Monday with the Glazer camp about the possibility of replacing JP Morgan - not any more they ain #39;t.,1
"Bjorkman battles past Arthurs Australian tennis player Wayne Arthurs has lost his first round match at the Stockholm Open, losing in three sets to Swedish veteran Jonas Bjorkman.",1
"Giants Clobber Astros 9-2 (AP) AP - Barry Bonds praised his teammates for their clutch play while he's been busy walking all season, then watched them go out and do most of the work Tuesday night.",1
"Brown calls it a career Hubie Brown retired as coach of the Memphis Grizzlies yesterday due to health reasons. quot;Unexpected health-related issues will not allow me to continue coaching the Memphis Grizzlies, quot; the 71-year-old Brown said in a statement from Memphis. quot;This situation was unforeseen and absolutely nonexistent at the beginning of the season. quot;",1
"The Bambino strikes again Of the roughly 300 people who filled the large auction hall at Sotheby #39;s on the Upper East Side of Manhattan, only two had come to bid on the bat.",1
"Arsenal reserve goalkeeper Graham Stack charged with rape Arsenal reserve goalkeeper Graham Stack was charged Wednesday with raping a 21-year-old woman at his home in London. The offence was alleged to have taken place in Beckenham, southeast London, on Sept.",1
"Levi grabs early lead in Maryland Hunt Valley, MD (Sports Network) - Wayne Levi matched the course record of eight-under-par 64 on Friday to take a one stroke lead after the opening round of the Constellation Energy Classic.",1
HATTON #39;S COUNTING THE KOST RICKY Hatton is willing to give up home advantage to ensure he gets a crack at Kostya Tszyu. Australia-based Russian Tszyu sent a chilling warning to unbeaten Hatton in a short but sensational,1
"Ohio St. Regroups After Northwestern Loss (AP) AP - After losing to Northwestern for the first time in 33 years, there is plenty of blame to go around for Ohio State.",1
Middlesbrough defender Franck Queudrue red card appeal rejected Middlesbrough defender Franck Queudrue was suspended for three matches Tuesday after losing his appeal of a red card. The Frenchman was sent off for a two-footed tackle on Noe Pamarot in Sunday #39;s 2-0 loss to Tottenham.,1
McNAMARA WARY OF SHAKHTAR Celtic captain Jackie McNamara admits even if his team-mates produce their best on Wednesday night it might not be good enough for victory.,1
"Lightning re-sign Andreychuk Tampa, FL (Sports Network) - The Tampa Bay Lightning have re-signed captain Dave Andreychuk to a one-year deal. In accordance with team policy, financial terms of the contract were not disclosed.",1
Fergie: We Must Focus On Prague Before Arsenal Sir Alex Ferguson was in buoyant mood following Uniteds arrival in Prague on Monday afternoon. The Reds face Sparta Prague at the Toyota Stadium on Tuesday night in their third Champions League Group D game of the season.,1
Titans Lose To Chicago Bears In Overtime The Tennessee Titans are no longer worried about making the playoffs. Right now they just would like to finish .500. Yesterday the Chicago Bears beat the Titans in overtime in Nashville 19-17.,1
Injury crisis engulfs Rangers SCOTTISH Premier League leaders Rangers have nine players out of action for Sunday #39;s clash against Inverness Caledonian Thistle at Pittodrie.,1
England cricketers head for Zimbabwe The tour is going ahead after a ban on several British journalists was lifted but the first of five one-day matches had to be called off.,1
Rejuvenated Safin Vows to Bring Davis Cup Back to Russia MOSCOW (Reuters) - A rejuvenated Marat Safin has vowed to help Russia win back the Davis Cup next year after leading the 2002 champions to an easy 3-0 victory over Thailand in a World Group playoff tie at the weekend.,1
Former Chelsea Football Club star will return to football Adrian Mutu has vowed to rebuild his career after being sacked by Chelsea Football Club and banned for seven months. Mutu received the worldwide ban from football after failing a routine drugs test.,1
"Notre Dame Upsets No. 8 Michigan SOUTH BEND, Indiana (Sports Network) - True freshman Darius Walker ran for 115 yards and a pair of fourth-quarter touchdowns, leading Notre Dame to a 28-20 victory over eighth-ranked Michigan at Notre Dame Stadium.",1
"Perth home to new rugby union team MARK COLVIN: Melbourne - Australia #39;s home of Rugby Union. Doesn #39;t sound quite right, does it? And indeed this afternoon the Australian Rugby Union decided that the AFL-mad Victorian capital was not ready to",1
"This year, the computers can be outvoted It's over. For now. At least that's the hope of the people who have tried to make the Bowl Championship Series run the right way the past few years. Six BCS title games have been played, and three times they matched up the wrong teams. Last season was the ultimate fiasco when Southern Cal, ranked No. 1 in both the ...",1
"Golf: Cink in command in winning NEC Invitational AKRON, Ohio - Six days after US captain Hal Sutton added him to the Ryder Cup team, Steward Cink completed the best performance of his career by turning the final round of the NEC Invitational into a showcase of poise and putting.",1
"British Stun US in Sprint Relay Britain took a shock gold in the men #39;s Olympic 4x100 meters relay Saturday, pipping favorites the United States by one hundredth of a second.",1
"(9) Michigan 42 Northwestern 20 ANN ARBOR, Mich. Michigan scored touchdowns on five straight possessions in the second half to blow past Northwestern 42-to-20. Michael Hart ran for 151 yards and a season-high three touchdowns as the Wolverines",1
"Ferrari Dominates in Shanghai In the end, the winner was a man behind the wheels of a Ferrari, just not the Ferrari driver whom tens of thousands of Chinese had come to see.",1
"Big finish is just a start for duo BLOOMFIELD TOWNSHIP, Mich. -- It's not as though they're children or anything. David Howell is 29, a nine-year veteran of the European PGA Tour. Paul Casey is 27, a highly publicized collegiate star here in America who has earned more than \$1.6 million this year splitting his time between the American and European tours.",1
"Profile: Chen Qi/Ma Lin, China #39;s new quot;golden pair quot; This time in Athens, the quot;golden pair quot; China had prepared for its rivals was Chen Qi and Ma Lin, two Olympic rookies. In the final match played in the Galatsi Olympic Hall in northwest Athens Saturday afternoon",1
"Bekele Succeeds Mentor Gebrselassie ATHENS (Reuters) - Ethiopian Kenenisa Bekele succeeded his mentor Haile Gebrselassie as the Olympic 10,000 meters champion Friday after an astonishing final lap in the longest track event.",1
"Tyson arrested for beating car POLICE have arrested former heavyweight champion Mike Tyson for allegedly jumping on the bonnet of a car outside a nightclub. The car #39;s driver Asaf Alikadic, 22, told police he had left the club and stopped",1
"Lehman right for Ryder If, as reported, Tom Lehman will be named today as captain of the 36th US Ryder Cup team by the PGA of America, one thing is likely for the 2006 Cup matches in Ireland: The recent move toward civility will come to an abrupt end.",1
"Thursday #39;s round-up It was another great night for the US track and field team as it upped its medal count to 18, just two short of the Sydney Games. The highlight was the sweep in the 200 meters.",1
"A Black Eye for Sports A week later, the tape of the fight between the Indiana Pacers and the Detroit fans sticks with me like a bad dream. I am still stunned to watch Ron Artest bound over rows of courtside chairs to attack a fan",1
"Cricket: West Indies #39; winning revival LONDON West Indies has won the Champions Trophy, international one-day cricket #39;s second-most important title, beating England by two wickets at The Oval here.",1
"Supporting Birdstone Smarty Jones has been retired to stud in Kentucky, but his presence is felt among the other top 3-year-old thoroughbreds still racing.",1
"Bowen Invades Backfield In four NFL seasons spanning 54 games, Redskins safety Matt Bowen had never sacked a quarterback. In last week's win over the Bucs, he sacked Brad Johnson twice.",1
Real Want Beckham Back in Training Real Madrid believe David Beckham will be able to take part in a gym session on Wednesday despite the England captain suffering a hairline rib fracture in Saturdays 2-0 defeat of Wales.,1
"Grieve land? Not this time Somewhere between misery and mediocrity reside the Cleveland Browns. Ten years after Art Modell's midnight run to Baltimore and six years since the franchise was readmitted to Club NFL, Browns fans are still looking for a reason to wear their Dawg Pound masks other than to cover their tears of shame.",1
"Jason Kendall (left) has made the All-Star team three times. (Pat <b>...</b> PITTSBURGH -- According to published reports, the Pirates and A #39;s are close to completing a deal which would send catcher Jason Kendall to Oakland for left-handed pitchers Mark Redman and Arthur Rhodes.",1
"Ooohs follow boos This was supposed to be a night to remember. For Greeks all over, this was going to be the highlight of the Olympics in Athens. Because this would have been the night that belonged to Kostas Kenteris.",1
"NFL: Indianapolis 41, Detroit 9 Peyton Manning equaled a career high with six touchdown passes Thursday in carrying Indianapolis to a 41-9 blasting of Detroit. It was the fifth straight game in which Manning",1
"'Pacers Lite' Lose Late Limited to just six players because of suspensions and injuries, the Pacers take the Magic to the final moments before dropping a 86-83 decision on Saturday.",1
"Players have fun in new 4-on-4 league When Randy Gumbley called Rick Dudley last month, the founder of the Original Stars Hockey League asked the former NHL Florida Panthers general manager to be commissioner.",1
"US #39;keeper Kasey Keller joins Southampton on loan US goalkeeper Kasey Keller, who lost his starting job at Tottenham, joined Southampton on Friday in a four-week loan deal. Keller has played in only two games for Spurs this season after being",1
"Sports: Blue Jays 5 Yankees 4 NEW YORK Toronto spotted the New York Yankees a 3-to-0 lead before winning in the Bronx 5-to-4. Vernon Wells supplied the go-ahead, two-run triple off Orlando Hernandez in the seventh inning.",1
"Santos rose from the depths at UNH The story does not begin until the quarterback hits rock bottom. There's a reason Ricky Santos, current big man on the University of New Hampshire campus, one of 16 finalists for the Walter Payton Award (given to the top offensive player in Division 1-AA), record-setting redshirt-freshman wonder, and Atlantic 10 Rookie of the Year does not have his picture in ...",1
"Pittsburgh in driver's seat now for top berth Syracuse's 43-17 victory over Boston College forged a four-way tie for first place in the Big East among the Orange, Eagles, Pittsburgh, and West Virginia.",1
"Houston tops Atlanta, leads 2-1 Carlos Beltran hit a two-run homer and Brandon Backe pitched six solid innings in his postseason debut as the Houston Astros got their 19th straight home win, 8-5 over Atlanta yesterday for a 2-1 lead in their NL Divisional Playoffs series.",1
"UM offense finally clicks Braylon Edwards sat slump-shouldered on the Michigan bench, not speaking a word. Chad Henne sat on another bench, staring straight ahead.",1
Schilling Ankle Exam Postponed (AP) AP - An examination of Boston Red Sox pitcher Curt Schilling's right ankle scheduled for Friday was postponed due to a scheduling conflict.,1
"UNITED THROUGH MANCHESTER, England: Manchester United qualified for the Champions League knockout phase with a 2-1 Group D victory over French champions Olympique Lyon last night.",1
"In brief: Han wins another title at Golden Gloves event El Paso #39;s Jennifer Han won her fourth national championship at the National Golden Gloves boxing tournament Saturday in Chicago, earning a decision against Jennifer Barber of California in their 125-pound title bout.",1
"EA Sports 500 results TALLADEGA, Ala. - Results Sunday from the EA Sports 500 race for NASCAR #39;s Nextel Cup Series at Talladega Superspeedway, listing starting position in parentheses, driver, car, laps completed with reason out if not running at the finish, and money won:",1
"Stenson grit wins the day The simplest agenda at the Heritage tournament at Woburn has been the winning one, which was achieved yesterday by Henrik Stenson, the deadpan Swede, who played magnificently to finish on 19 under par.",1
Soccer: Milan #39;s 3-0 victory keeps Juventus in sight ROME : Three goals in a vastly improved second half gave AC Milan a 3-0 win against bottom club Atalanta and cut Juventus #39; lead at the top of Serie A to two points.,1
"Lara the man to restore Windies pride and passion Brian Lara, equally sledged and celebrated for the role he has played in West Indian cricket, brought the horns of Brixton to life with a stirring performance against England in the final of the Champions Trophy at the Oval.",1
"Emmons Loses Gold American shooter Matt Emmons fired at the wrong target on his final shot Sunday, blowing a commanding lead in the Olympic 50-meter three-position rifle event and allowing Jia Zhanbo of China to take the gold",1
"Preston Bows Out Matt Daniels had a homer and four RBIs, and tossed a two-hitter to lead Richmond, Texas, to a 13-1 win over Preston, Md., at the Little League World Series on Tuesday.",1
Hamilton Cycling Team Told He Failed Tests (AP) AP - Olympic time-trial cycling champion Tyler Hamilton of the United States has apparently failed tests designed to detect a form of performance-enhancing blood transfusions.,1
"Dulko an easy winner in Beijing Beijing, China (Sports Network) - Gisela Dulko of Argentina posted a straight- set victory over Hungarian Aniko Kapros in the first round of the \$585,000 China Open.",1
"Daniels Finds a Niche Since starting in the Gator Bowl as a redshirt freshman, senior safety Mike Daniels has made valuable contributions under the radar while waiting for his chance to play more.",1
"Preview and pick: Twin attack Yanks #39; image The plot: The Yankees will have home-field advantage throughout the playoffs, thanks to their 101-win season and the AL #39;s victory in the July All-Star Game.",1
Defensive stand allows UNC to stun Wolfpack CHAPEL HILL -- It was an ending that left North Carolina fans storming the Kenan Stadium turf in celebration while NC State fans walked away howling mad.,1
Inamoto signs for West Brom LONDON - Japan international midfielder Junichi Inamoto looks set to remain in the English Premier League after signing a two and a half year contract with newly promoted West Bromwich Albion.,1
Aussies crumble as Khan strikes India claimed three quick wickets to seize the initiative on day one of the Third Test against Australia in Nagpur. The home side toiled early on as Australia openers Matthew Hayden and Justin Langer put on,1
"Mild 'Tuna' It might have taken 63 years, but Bill Parcells seems to have found a happy medium of emotions in coaching the Dallas Cowboys.",1
"Man U fan turns to Nomura in effort to block US tycoon Keith Harris, the City banker and ardent Manchester United supporter, is pursuing a plan to prevent Malcolm Glazer taking over the club by asking Japanese bank Nomura to help give the fans a greater say in any takeover battle.",1
"Warriors Defeat Winless Bulls 98-85 Chicago Bulls #39; Andres Nocioni, left, of Argentina, dribbles past Golden State Warriors #39; Calbert Cheaney in the first half in Oakland, Calif.",1
Barnicle has hill to climb Newton North cross-country star Chris Barnicle will escape the frigid temperatures of the Northeast for a weekend of sunshine and 75-degree weather in San Diego.,1
Ugly Victory Redeems Carter in a Game of Second Chances Winning behind Quincy Carter - who completed 11 of 20 passes for 116 yards - might have assuaged the Jets' concerns about him as the backup quarterback.,1
"An opening night shortfall NEW YORK -- Tracing the tracks of their tears back to the ballpark in the Bronx where all the horrible things happened last October, the Red Sox returned to the American League Championship Series last night, fell behind, 8-0, then rallied mightily before again succumbing to the Yankees, 10-7.",1
"S.C. Football Coach Holtz Calls It Quits South Carolina coach Lou Holtz walked away from coaching Monday, ending a 33-year career that was one of the most successful and colorful in college football history.",1
Day One of tennis Paris Masters The opening round of the three-million-US-dollar Paris Masters has produced some spectacular scenes as players displayed their strength at the last tournament of the Masters series.,1
"La Salle selects Giannini PHILADELPHIA -- La Salle's monthlong search for a head men's basketball coach is over. Maine coach John Giannini will be named the coach at La Salle tomorrow, according to a source familiar with the school's coaching search.",1
"US could get equestrian gold due to rival #39;s positive test Six weeks after the Athens Olympics, the United States stands to pick up another gold medal -- thanks to an equestrian doping scandal.",1
"McGahee: Play Me or Trade Me Running back Willis McGahee has asked the Buffalo Bills to trade him if he is not their starter on opening day, a source told The Associated Press on Friday.",1
"Chelsea and Arsenal Held to Home Draws LONDON (Reuters) - Chelsea and Arsenal were denied victories by Bolton Wanderers and West Bromwich Albion, the away sides scoring late equalizers against them in the English Premier League Saturday.",1
"Japan win baseball bronze Japan #39;s all-professional team have overpowered newcomers Canada 11-2 to win the Olympic baseball bronze medal, restoring some of their pride following a shock 1-0 semi-final loss to Australia.",1
"Time Warp for Jets Just Won't Go Away Because of repeated showings, television viewers continue to argue over how badly the Jets mangled the clock in last Sunday's loss to Baltimore.",1
"Russians rush in to final NEW YORK -- Maybe they should move tonight's women's singles final to the middle of Red Square and play on a real hardcourt, and use Arthur Ashe Stadium for the Queens neighborhood tennis championship. The Russians took over Paris in June, and now they own Gotham, too.",1
UEFA Cup: Lazio rallies to 2-2 draw with Partizan Second-half goals by Paolo Di Canio and Simone Inzaghi rallied Lazio to a 2-2 home draw with Partizan Belgrade in a UEFA Cup Group E match on Thursday.,1
"Gerrard fit for England Steven Gerrard has been passed fit and plays for England in tonights 2006 World Cup qualifier against Austria, according to Sky Sports.",1
Public debate begins in DC The citizens of Washington came to the DC city council on Thursday to express a variety of opinions about the proposed new stadium deal that would bring the Expos to the city.,1
Soccer: Another defeat could see England coach Pole-axed VIENNA - England head into Thursday #39;s World Cup qualifier against Poland knowing a repeat of their mistakes in a 2-2 draw with Austria could leave them looking for a new manager.,1
"Kenteris and Thanou charged over missed tests EKATERINI THANOU and Konstantinos Kenteris, the Greek sprinters, were charged yesterday with missing a mandatory drugs test on the eve of the Olympic Games and for making false statements about a motorbike accident.",1
"4 of a kind for 1st-place Twins, 5-3 On Monday afternoon, Tigers owner Mike Ilitch praised Ivan Rodriguez #39;s leadership. In the fourth inning Monday night, Rodriguez showed plenty of it.",1
Colonials Enters Top 25 Two wins over top 15 schools catapults No. 21 George Washington into the top 25 for the first time since 1998 with some newfound respect in tow.,1
Barwick handed post as FA chief executive Brian Barwick last night accepted the chief executive #39;s position at the Football Association following a final round of interviews earlier in the day.,1
"Brazilian GP Race Report: Montoya claims first win of 2004 Juan Pablo Montoya held off the charging Kimi Raikkonen to claim Sunday #39;s Brazilian GP, his first win of the season. In wet-dry conditions the Williams driver put in a very impressive performance to win the",1
"Phils dismiss Bowa PHILADELPHIA - Larry Bowa #39;s fiery personality was a perfect fit as a player on Philadelphia #39;s 1980 championship team. It was too much for the Phillies he managed, though, and it was one reason he was fired",1
"Lyon back to their winning ways against Nantes Olympique Lyon returned to their characteristic winning ways on Saturday, beating Nantes 2-0 to strengthen their Ligue 1 lead. The three-times French champions, beaten for the first",1
"Aftermath Of Athens 2004 Sports Scandal The Greek Parliament received a report Tuesday which examined state funding for a business owned by Christos Tsekos, the former coach of Greek sprinters Kostas Kenteris and Katerina Thanou, who are themselves under investigation for avoiding drug tests",1
"Vols' Ainge takes his shots KNOXVILLE, Tenn. -- Erik Ainge threw three touchdown passes and Cedric Houston ran for 160 yards and two more scores, leading No. 11 Tennessee to a 42-17 win over Louisiana Tech last night.",1
"GOLF: NEIL STILL STANDING DESPITE PLAY-OFF DESPAIR Briton Neil Cheetham came agonisingly close to claiming the Dunhill Championship in South Africa, before losing in a sudden-death play-off.",1
Marshall Linebacker Wilson Suspended (AP) AP - Marshall linebacker Dionte Wilson has been suspended for the Fort Worth Bowl for an unspecified violation of team rules.,1
"Attention to detail makes Manning great It #39;s very easy to reel off the options Colts quarterback Peyton Manning has at his disposal. Soon-to-be free-agent WRs Marvin Harrison and Brandon Stokley, RB Edgerrin James, and TEs Dallas",1
"Three share lead at Southern Farm Bureau Classic Madison, MS (Sports Network) - Harrison Frazar shot a seven-under-par 65 on Thursday to share the lead with Glen Day and John Senden after the opening round of the Southern Farm Bureau Classic at Annandale Golf Club.",1
"YORIO: NHL season is in Bettman #39;s hands Gary Bettman, the NHL season is now in your hands. And because you have said repeatedly that saving this season isn #39;ta concern of yours, that can #39;t be good news for fans.",1
"DC's Team Will Be the Nationals Major League Baseball's Washington, D.C. franchise finally got a name Monday, nearly two months after the team relocated from Montreal. Team officials, including president Tony Tavares, also unveiled a color scheme for the team, which is red, white and blue.",1
"Woolmer: #39;We need to bat like Jayasuriya #39; Bob Woolmer has already worked some minor miracles in his short stint as Pakistan #39;s coach, but he is well aware that something special will be required on the final day at Faisalabad, if Pakistan are to avoid slumping to defeat against Sri Lanka",1
Sainz takes parting shot at world rally set-up Spanish motor rally legend Carlos Sainz took a gentle swipe at the state of the world championship on Thursday after his glorious career ended with a whimper.,1
"USC #39;s Leinart wins Heisman The 70th Heisman Trophy went to quarterback Matt Leinart, and it went to illustrate the comprehensive heyday in progress in the Southern California football program.",1
"Green lifts Dodgers past Braves Shawn Green hit a grand slam and a solo homer to lead the host Los Angeles Dodgers past the Atlanta Braves, 7-4, yesterday, snapping Mike Hampton's string of seven straight wins.",1
"Plenty of highlights on this trip Nowhere does the rivalry between the Evil Empire and Red Sox Nation crackle more intensely than here, on the quot;campus quot; of ESPN, built smack on the not-so-well-defined emotional boundary between New York and Boston.",1
"NL notables San Francisco's Barry Bonds eclipsed the 40-homer mark for the fifth straight season. Rick Ankiel , whose career was derailed by wild pitches and elbow surgery, made his first appearance for St. Louis in more than three years. He allowed one hit in a scoreless inning in relief.",1
"Angels #39; Jeff DaVanon hits for the cycle Jeff DaVanon became the fourth player in Anaheim Angels history -nd first in more than 13 years -hit for the cycle, accomplishing the feat Wednesday night against the Kansas City Royals.",1
"A learning experience for Sharapova Overly aggressive play costs <b>...</b> New York -- There was a brazen quality to Maria Sharapova #39;s Wimbledon championship, a sense that she could achieve anything on the strength of her will.",1
"Sheffield Says He Unknowingly Used Steroids NEW YORK (Reuters) - New York Yankees slugger Gary Sheffield says he unknowingly used an illegal steroid obtained from BALCO during the 2002 season, Major League Baseball's official Web Site said Tuesday quoting a magazine article.",1
"Beltre leaving LA for Seattle CBC SPORTS ONLINE - The Seattle Mariners continued efforts to bulk up their anemic offence Thursday, signing free-agent third baseman Adrian Beltre to lucrative contract.",1
Al Bello/Getty Images Let #39;s go straight to the latest hot stove news. The Daily Blog #39;s reviews of Allure #39;s new Chapter III album and Christmas with the Kranks will have to wait until next week.,1
SEC teams hope to beat Ivan to punch Hurricane Ivan is threatening to wash out one of the highlights in the biggest weekend of college football so far. Southeastern Conference officials are mulling whether to postpone No.,1
"Time to take back good memories On Sunday evening, if you were in Birmingham, you couldn #39;t have missed the boisterous celebrations on the roads. And you couldn #39;t be blamed for thinking you were in Lahore or Delhi, not Birmingham.",1
'Prime Time' May Not Be Ready for Sunday BALTIMORE (Sports Network) - Baltimore Ravens cornerback Deion Sanders is listed as questionable on the team's injury report for Sunday's game against Cincinnati.,1
"Notes: Sturtze plays new role Tanyon Sturtze has filled several roles for the Yankees this season, from a long-relief mop-up man to a spot starter. But Sturtze added setup man to his resume on Wednesday",1
"Hurricane Jeanne Washes Out Rays/Jays Game for Sunday ST. PETERSBURG, Florida (Sports Network) - The threat of Hurricane Jeanne has forced the cancellation of Sunday's game between the Tampa Bay Devil Rays and the Toronto Blue Jays at Tropicana Field.",1
"Hardly cavalier about Cleveland For the Patriots this weekend, it's back to Cleveland, where Bill Belichick and Scott Pioli first got together years ago.",1
"Terriers are unable to go out in style After Boston University's 2-1 loss to Minnesota last night at Walter Brown Arena, the last game BU will play at the Babcock Street building, nearly half of the Terrier squad trudged down the runway to their locker room.",1
"Clijsters looking forward to new test in quarters After her first match in five months, former world No. 1 Kim Clijsters was reassured Thursday her left wrist could stand up to top competition again and set her sights on a new test",1
"Fans Do Care About Players Who Cheat For people so sure that most fans don't care what Barry Bonds has fed his body, I would ask, why has baseball suddenly rethought its marketing position on his home-run record chase?",1
"Braves Score 8 in 2nd Inning, Beat Dodgers (AP) AP - Chipper Jones' three-run homer capped an eight-run second inning, J.D. Drew hit a two-run double and the Atlanta Braves beat the Los Angeles Dodgers 10-1 on Sunday for a split of the four-game series.",1
"Hornish aims for patience, speed FONTANA, Calif. - Sam Hornish Jr. aims to be patient and go fast - not necessarily a contradiction. The Indy Race League driver credited patience for last years victory at California Speedway, when he",1
"Vols #39; power set the stage Since debuting so successfully in the opener two weeks ago, true freshman quarterbacks Brent Schaeffer and Erik Ainge have been the talk of Tennessee football.",1
"Diamondbacks pick Backman The Arizona Diamondbacks and new manager Wally Backman know that sometimes you have to go backward to go forward. The rebuilding Diamondbacks, coming off a 51-111 season, hired Backman on Monday, completing",1
"UEFA Approve Use of Artificial Pitches Next Season VIENNA (Reuters) - UEFA have approved plans for artificial pitches to be used at national and club level from the 2005/06 season, European soccer's governing body said on Wednesday.",1
"Garcia, offense can #39;t recover They suffered through a rough start against Baltimore in the season opener a week ago, but because they hung in there and just kept grinding away, things gradually",1
"Golf: Thank Dodd I #39;m getting better For starters, he moved into the final round of the European Tour #39;s China Open in the lead - a lofty position he has never occupied.",1
"A New Season The Astros, Red Sox and Braves are riding hot streaks at just the right time as the Yankees limp into the playoffs.",1
"Ward, Pujols, Jones Put Up Big Numbers (AP) AP - Daryle Ward, Albert Pujols and Chipper Jones had big nights at the plate at the expense of National League pitchers.",1
"Auburn and Oklahoma tied for No. 2 Auburn caught Oklahoma in The Associated Press Top 25 on Sunday, creating a tie for second place behind No. 1 Southern California.",1
"Jonathan Davies: Biggest plus for Ruddock is disappointment So Wales lost by a whisker, but in truth it was a long whisker, with the hosts playing a game of catch-up in the last 10 minutes here that was always going to be beyond them.",1
"NL Wrap: Lamb on Fire as Astros Roast Slumping Pirates Mike Lamb homered, drove in four runs and had four hits as the streaking Houston Astros beat the Pittsburgh Pirates 10-5 in National League play at Minute Maid Park Sunday, their ninth straight victory.",1
"Nevin Drives in Three As Padres Beat Expos (AP) AP - Jake Peavy won his sixth straight decision, and Phil Nevin homered and drove in three runs in the San Diego Padres' 5-2 victory over the Montreal Expos on Saturday night.",1
"Mayer Tops Ferrer in Romania Open Upset (AP) AP - Florian Mayer beat defending champion David Ferrer 6-4, 6-2 Friday in the quarterfinals of the Romania Open.",1
"HORSE RACING A Breeders #39; Cup draw in Texas Horse racing may have gotten off to a rocky start in Texas, but the state that made cowboys famous will prove its worth by hosting the Breeders #39; Cup World Thoroughbred Championships at Lone Star Park on Oct. 30.",1
Time runs out on Redskins A record crowd of 90.367 entered FedEx Field Monday night hoping to witness a new chapter in what has become a lopsided rivalry between the Dallas Cowboys and Washington Redskins.,1
Rio says he owes Sir Alex RIO FERDINAND plans to repay Manchester United manager Sir Alex Ferguson for standing by him when he returns against Liverpool on Monday after an eight-month ban for missing a drugs test.,1
"Challenges are great - in moderation San Diego State is going to the Big House to convene with a Forbes 500 athletic corporation, the dynamic octopus known as the University of Michigan.",1
"O'Meara back in mix with 66 There would be louder noise generated by his neighbor and friend later in the day, but Mark O'Meara wasn't complaining about his quiet stroll along the tree-lined fairways yesterday morning in the first round of the Deutsche Bank Championship.",1
Sprinters Charged With Dodging Drug Test Greek sprinters Kostas Kenteris and Katerina Thanou and their coach were charged Thursday with avoiding a drug test on the eve of the Athens Olympics and faking a motorcycle accident hours later.,1
"Vaulters win 2 more precious medals for US ATHENS - Tim Mack of Knoxville, Tenn., grabbed a pole, flew down the runway and set an Olympic record in the pole vault. When Mack landed yesterday, he not only had earned the day #39;s only gold medal for the",1
Hanson up to five gold medals Australian Brooke Hanson took her personal tally to five gold medals with two victories on the fourth day of the world short course swim championships in Indianapolis today.,1
Hokies Ensure Stability Virginia Tech keeps its coaching staff intact by signing its assistants to the longest guaranteed contracts in major college football.,1
